f,k,variation
0.0405,0.0568,0.0
0.0405,0.057,0.0
0.0405,0.0573,0.0
0.0405,0.0575,0.0
0.0405,0.0578,0.0
0.0405,0.058,0.0
0.0405,0.0583,392.20392156862744
0.0405,0.0585,897.0823529411764
0.0405,0.0588,1007.3803921568627
0.0405,0.059,1097.6784313725489
0.0405,0.0593,1149.3960784313726
0.0405,0.0595,1187.1333333333332
0.0405,0.0598,1237.4392156862746
0.0405,0.06,1282.3058823529411
0.0405,0.0602,1303.670588235294
0.0405,0.0605,1362.0509803921568
0.0405,0.0607,1391.141176470588
0.0405,0.061,1388.8235294117646
0.0405,0.0612,1418.4745098039216
0.0405,0.0615,1470.5058823529412
0.0405,0.0617,1506.1529411764704
0.0405,0.062,1482.1882352941175
0.0405,0.0622,1521.2784313725488
0.0405,0.0625,1528.035294117647
0.0405,0.0628,1496.113725490196
0.0405,0.063,1496.1529411764704
0.0405,0.0633,1493.6745098039214
0.0405,0.0635,1499.356862745098
0.0405,0.0638,1554.3098039215686
0.0405,0.064,1548.9411764705883
0.0405,0.0643,1565.792156862745
0.0405,0.0645,1546.929411764706
0.0405,0.0648,1534.8196078431372
0.0405,0.065,1446.9764705882353
0.0405,0.0653,1307.4549019607844
0.0405,0.0655,933.3725490196077
0.0405,0.0658,583.5921568627451
0.0405,0.066,340.6823529411765
0.0405,0.0663,53.4078431372549
0.0405,0.0665,52.345098039215685
0.0405,0.0668,26.572549019607845
0.0405,0.067,2.713725490196069
0.0405,0.0673,1.4823529411764653
0.0405,0.0675,1.4862745098039163
0.0405,0.0678,1.4862745098039163
0.0405,0.068,1.4980392156862692
0.0405,0.0683,1.4274509803921518
0.0405,0.0685,1.6196078431372491
0.0405,0.0688,1.4352941176470537
0.0405,0.069,1.399999999999995
0.0405,0.0693,1.5058823529411711
0.0405,0.0695,1.5882352941176414
0.0405,0.0698,1.4313725490196028
0.041,0.04,0.0
0.041,0.0403,0.0
0.041,0.0405,0.0
0.041,0.0408,0.0
0.041,0.041,0.0
0.041,0.0413,0.0
0.041,0.0415,0.0
0.041,0.0418,0.0
0.041,0.042,0.0
0.041,0.0423,0.0
0.041,0.0425,0.0
0.041,0.0428,0.0
0.041,0.043,0.0
0.041,0.0433,0.0
0.041,0.0435,0.0
0.041,0.0438,0.0
0.041,0.044,0.0
0.041,0.0442,0.0
0.041,0.0445,0.0
0.041,0.0447,0.0
0.041,0.045,0.0
0.041,0.0452,0.0
0.041,0.0455,0.0
0.041,0.0457,0.0
0.041,0.046,0.0
0.041,0.0462,0.0
0.041,0.0465,0.0
0.041,0.0467,0.0
0.041,0.047,0.0
0.041,0.0473,0.0
0.041,0.0475,0.0
0.041,0.0478,0.0
0.041,0.048,0.0
0.041,0.0483,0.0
0.041,0.0485,0.0
0.041,0.0488,0.0
0.041,0.049,0.0
0.041,0.0493,0.0
0.041,0.0495,0.0
0.041,0.0498,0.0
0.041,0.05,0.0
0.041,0.0503,0.0
0.041,0.0505,0.0
0.041,0.0508,0.0
0.041,0.051,0.0
0.041,0.0513,0.0
0.041,0.0515,0.0
0.041,0.0518,0.0
0.041,0.052,0.0
0.041,0.0522,0.0
0.041,0.0525,0.0
0.041,0.0527,0.0
0.041,0.053,0.0
0.041,0.0532,0.0
0.041,0.0535,0.0
0.041,0.0537,0.0
0.041,0.054,0.0
0.041,0.0542,0.0
0.041,0.0545,0.0
0.041,0.0548,0.0
0.041,0.055,0.0
0.041,0.0553,0.0
0.041,0.0555,0.0
0.041,0.0558,0.0
0.041,0.056,0.0
0.041,0.0563,0.0
0.041,0.0565,0.0
0.041,0.0568,0.0
0.041,0.057,0.0
0.041,0.0573,0.0
0.041,0.0575,0.0
0.041,0.0578,0.0
0.041,0.058,0.0
0.041,0.0583,0.0
0.041,0.0585,771.4313725490197
0.041,0.0588,981.4509803921568
0.041,0.059,1063.6745098039214
0.041,0.0593,1137.8549019607844
0.041,0.0595,1205.3647058823528
0.041,0.0598,1211.3803921568626
0.041,0.06,1260.964705882353
0.041,0.0602,1307.1803921568628
0.041,0.0605,1344.2549019607843
0.041,0.0607,1372.643137254902
0.041,0.061,1403.2941176470588
0.041,0.0612,1430.721568627451
0.041,0.0615,1437.3450980392158
0.041,0.0617,1454.262745098039
0.041,0.062,1518.6980392156863
0.041,0.0622,1498.0156862745098
0.041,0.0625,1537.486274509804
0.041,0.0628,1507.7764705882355
0.041,0.063,1526.4235294117648
0.041,0.0633,1527.1803921568626
0.041,0.0635,1517.6352941176472
0.041,0.0638,1535.7803921568627
0.041,0.064,1529.4941176470588
0.041,0.0643,1560.5647058823529
0.041,0.0645,1548.850980392157
0.041,0.0648,1538.0196078431372
0.041,0.065,1468.2235294117645
0.041,0.0653,1360.635294117647
0.041,0.0655,1037.2392156862747
0.041,0.0658,666.0
0.041,0.066,365.0431372549019
0.041,0.0663,1.3803921568627402
0.041,0.0665,52.4156862745098
0.041,0.0668,1.517647058823524
0.041,0.067,2.67843137254901
0.041,0.0673,1.5450980392156808
0.041,0.0675,2.584313725490187
0.041,0.0678,1.3803921568627402
0.041,0.068,1.4823529411764653
0.041,0.0683,1.5607843137254847
0.041,0.0685,1.5921568627450924
0.041,0.0688,1.4745098039215634
0.041,0.069,2.5411764705882263
0.041,0.0693,2.9568627450980287
0.041,0.0695,1.5372549019607789
0.041,0.0698,1.4431372549019557
0.0415,0.04,0.0
0.0415,0.0403,0.0
0.0415,0.0405,0.0
0.0415,0.0408,0.0
0.0415,0.041,0.0
0.0415,0.0413,0.0
0.0415,0.0415,0.0
0.0415,0.0418,0.0
0.0415,0.042,0.0
0.0415,0.0423,0.0
0.0415,0.0425,0.0
0.0415,0.0428,0.0
0.0415,0.043,0.0
0.0415,0.0433,0.0
0.0415,0.0435,0.0
0.0415,0.0438,0.0
0.0415,0.044,0.0
0.0415,0.0442,0.0
0.0415,0.0445,0.0
0.0415,0.0447,0.0
0.0415,0.045,0.0
0.0415,0.0452,0.0
0.0415,0.0455,0.0
0.0415,0.0457,0.0
0.0415,0.046,0.0
0.0415,0.0462,0.0
0.0415,0.0465,0.0
0.0415,0.0467,0.0
0.0415,0.047,0.0
0.0415,0.0473,0.0
0.0415,0.0475,0.0
0.0415,0.0478,0.0
0.0415,0.048,0.0
0.0415,0.0483,0.0
0.0415,0.0485,0.0
0.0415,0.0488,0.0
0.0415,0.049,0.0
0.0415,0.0493,0.0
0.0415,0.0495,0.0
0.0415,0.0498,0.0
0.0415,0.05,0.0
0.0415,0.0503,0.0
0.0415,0.0505,0.0
0.0415,0.0508,0.0
0.0415,0.051,0.0
0.0415,0.0513,0.0
0.0415,0.0515,0.0
0.0415,0.0518,0.0
0.0415,0.052,0.0
0.0415,0.0522,0.0
0.0415,0.0525,0.0
0.0415,0.0527,0.0
0.0415,0.053,0.0
0.0415,0.0532,0.0
0.0415,0.0535,0.0
0.0415,0.0537,0.0
0.0415,0.054,0.0
0.0415,0.0542,0.0
0.0415,0.0545,0.0
0.0415,0.0548,0.0
0.0415,0.055,0.0
0.0415,0.0553,0.0
0.0415,0.0555,0.0
0.0415,0.0558,0.0
0.0415,0.056,0.0
0.0415,0.0563,0.0
0.0415,0.0565,0.0
0.0415,0.0568,0.0
0.0415,0.057,0.0
0.0415,0.0573,0.0
0.0415,0.0575,0.0
0.0415,0.0578,0.0
0.0415,0.058,0.0
0.0415,0.0583,0.0
0.0415,0.0585,489.98823529411766
0.0415,0.0588,918.3764705882353
0.0415,0.059,1058.878431372549
0.0415,0.0593,1109.2509803921569
0.0415,0.0595,1178.0823529411764
0.0415,0.0598,1211.349019607843
0.0415,0.06,1246.792156862745
0.0415,0.0602,1285.5686274509803
0.0415,0.0605,1327.3960784313724
0.0415,0.0607,1367.8470588235293
0.0415,0.061,1390.9137254901962
0.0415,0.0612,1420.7098039215684
0.0415,0.0615,1421.8666666666668
0.0415,0.0617,1433.3960784313726
0.0415,0.062,1474.5843137254901
0.0415,0.0622,1490.043137254902
0.0415,0.0625,1516.1921568627452
0.0415,0.0628,1542.2588235294115
0.0415,0.063,1509.1254901960783
0.0415,0.0633,1528.2196078431373
0.0415,0.0635,1500.9372549019606
0.0415,0.0638,1423.3803921568626
0.0415,0.064,1333.5176470588235
0.0415,0.0643,1539.1725490196077
0.0415,0.0645,1562.3960784313724
0.0415,0.0648,1531.7450980392157
0.0415,0.065,1469.1686274509805
0.0415,0.0653,1330.5960784313725
0.0415,0.0655,1092.521568627451
0.0415,0.0658,618.8235294117646
0.0415,0.066,106.078431372549
0.0415,0.0663,53.48235294117647
0.0415,0.0665,52.403921568627446
0.0415,0.0668,1.4274509803921518
0.0415,0.067,26.078431372549016
0.0415,0.0673,1.4980392156862692
0.0415,0.0675,1.3647058823529363
0.0415,0.0678,1.639215686274504
0.0415,0.068,1.5843137254901904
0.0415,0.0683,1.529411764705877
0.0415,0.0685,1.6823529411764646
0.0415,0.0688,2.466666666666658
0.0415,0.069,1.4901960784313673
0.0415,0.0693,1.6823529411764646
0.0415,0.0695,1.4549019607843086
0.0415,0.0698,1.749019607843131
0.042,0.04,0.0
0.042,0.0403,0.0
0.042,0.0405,0.0
0.042,0.0408,0.0
0.042,0.041,0.0
0.042,0.0413,0.0
0.042,0.0415,0.0
0.042,0.0418,0.0
0.042,0.042,0.0
0.042,0.0423,0.0
0.042,0.0425,0.0
0.042,0.0428,0.0
0.042,0.043,0.0
0.042,0.0433,0.0
0.042,0.0435,0.0
0.042,0.0438,0.0
0.042,0.044,0.0
0.042,0.0442,0.0
0.042,0.0445,0.0
0.042,0.0447,0.0
0.042,0.045,0.0
0.042,0.0452,0.0
0.042,0.0455,0.0
0.042,0.0457,0.0
0.042,0.046,0.0
0.042,0.0462,0.0
0.042,0.0465,0.0
0.042,0.0467,0.0
0.042,0.047,0.0
0.042,0.0473,0.0
0.042,0.0475,0.0
0.042,0.0478,0.0
0.042,0.048,0.0
0.042,0.0483,0.0
0.042,0.0485,0.0
0.042,0.0488,0.0
0.042,0.049,0.0
0.042,0.0493,0.0
0.042,0.0495,0.0
0.042,0.0498,0.0
0.042,0.05,0.0
0.042,0.0503,0.0
0.042,0.0505,0.0
0.042,0.0508,0.0
0.042,0.051,0.0
0.042,0.0513,0.0
0.042,0.0515,0.0
0.042,0.0518,0.0
0.042,0.052,0.0
0.042,0.0522,0.0
0.042,0.0525,0.0
0.042,0.0527,0.0
0.042,0.053,0.0
0.042,0.0532,0.0
0.042,0.0535,0.0
0.042,0.0537,0.0
0.042,0.054,0.0
0.042,0.0542,0.0
0.042,0.0545,0.0
0.042,0.0548,0.0
0.042,0.055,0.0
0.042,0.0553,0.0
0.042,0.0555,0.0
0.042,0.0558,0.0
0.042,0.056,0.0
0.042,0.0563,0.0
0.042,0.0565,0.0
0.042,0.0568,0.0
0.042,0.057,0.0
0.042,0.0573,0.0
0.042,0.0575,0.0
0.042,0.0578,0.0
0.042,0.058,0.0
0.042,0.0583,0.0
0.042,0.0585,0.0
0.042,0.0588,730.0980392156863
0.042,0.059,1017.8274509803922
0.042,0.0593,1116.2509803921566
0.042,0.0595,1161.5882352941176
0.042,0.0598,1188.792156862745
0.042,0.06,1234.2941176470588
0.042,0.0602,1280.6509803921567
0.042,0.0605,1341.705882352941
0.042,0.0607,1383.729411764706
0.042,0.061,1401.8823529411766
0.042,0.0612,1403.5254901960784
0.042,0.0615,1455.1294117647058
0.042,0.0617,1478.5058823529412
0.042,0.062,1459.6980392156863
0.042,0.0622,1472.8588235294117
0.042,0.0625,1507.5411764705882
0.042,0.0628,1526.3803921568629
0.042,0.063,1526.4352941176471
0.042,0.0633,1519.235294117647
0.042,0.0635,1509.9882352941177
0.042,0.0638,1476.5647058823529
0.042,0.064,1422.2509803921566
0.042,0.0643,1551.0196078431372
0.042,0.0645,1565.6470588235293
0.042,0.0648,1557.2274509803922
0.042,0.065,1478.6666666666665
0.042,0.0653,1363.2039215686275
0.042,0.0655,1155.0
0.042,0.0658,632.0392156862745
0.042,0.066,241.6235294117647
0.042,0.0663,53.43529411764706
0.042,0.0665,77.7764705882353
0.042,0.0668,1.6745098039215627
0.042,0.067,1.5450980392156808
0.042,0.0673,1.5490196078431318
0.042,0.0675,25.109803921568627
0.042,0.0678,2.666666666666657
0.042,0.068,1.4745098039215634
0.042,0.0683,1.4588235294117595
0.042,0.0685,2.478431372549011
0.042,0.0688,1.5019607843137202
0.042,0.069,2.823529411764696
0.042,0.0693,2.5176470588235205
0.042,0.0695,1.5843137254901904
0.042,0.0698,1.525490196078426
0.0425,0.04,0.0
0.0425,0.0403,0.0
0.0425,0.0405,0.0
0.0425,0.0408,0.0
0.0425,0.041,0.0
0.0425,0.0413,0.0
0.0425,0.0415,0.0
0.0425,0.0418,0.0
0.0425,0.042,0.0
0.0425,0.0423,0.0
0.0425,0.0425,0.0
0.0425,0.0428,0.0
0.0425,0.043,0.0
0.0425,0.0433,0.0
0.0425,0.0435,0.0
0.0425,0.0438,0.0
0.0425,0.044,0.0
0.0425,0.0442,0.0
0.0425,0.0445,0.0
0.0425,0.0447,0.0
0.0425,0.045,0.0
0.0425,0.0452,0.0
0.0425,0.0455,0.0
0.0425,0.0457,0.0
0.0425,0.046,0.0
0.0425,0.0462,0.0
0.0425,0.0465,0.0
0.0425,0.0467,0.0
0.0425,0.047,0.0
0.0425,0.0473,0.0
0.0425,0.0475,0.0
0.0425,0.0478,0.0
0.0425,0.048,0.0
0.0425,0.0483,0.0
0.0425,0.0485,0.0
0.0425,0.0488,0.0
0.0425,0.049,0.0
0.0425,0.0493,0.0
0.0425,0.0495,0.0
0.0425,0.0498,0.0
0.0425,0.05,0.0
0.0425,0.0503,0.0
0.0425,0.0505,0.0
0.0425,0.0508,0.0
0.0425,0.051,0.0
0.0425,0.0513,0.0
0.0425,0.0515,0.0
0.0425,0.0518,0.0
0.0425,0.052,0.0
0.0425,0.0522,0.0
0.0425,0.0525,0.0
0.0425,0.0527,0.0
0.0425,0.053,0.0
0.0425,0.0532,0.0
0.0425,0.0535,0.0
0.0425,0.0537,0.0
0.0425,0.054,0.0
0.0425,0.0542,0.0
0.0425,0.0545,0.0
0.0425,0.0548,0.0
0.0425,0.055,0.0
0.0425,0.0553,0.0
0.0425,0.0555,0.0
0.0425,0.0558,0.0
0.0425,0.056,0.0
0.0425,0.0563,0.0
0.0425,0.0565,0.0
0.0425,0.0568,0.0
0.0425,0.057,0.0
0.0425,0.0573,0.0
0.0425,0.0575,0.0
0.0425,0.0578,0.0
0.0425,0.058,0.0
0.0425,0.0583,0.0
0.0425,0.0585,0.0
0.0425,0.0588,475.20392156862744
0.0425,0.059,970.8941176470588
0.0425,0.0593,1076.7529411764706
0.0425,0.0595,1125.141176470588
0.0425,0.0598,1183.670588235294
0.0425,0.06,1230.6313725490195
0.0425,0.0602,1273.4039215686275
0.0425,0.0605,1306.1098039215685
0.0425,0.0607,1340.0392156862745
0.0425,0.061,1393.3725490196077
0.0425,0.0612,1417.7686274509804
0.0425,0.0615,1435.1647058823528
0.0425,0.0617,1450.8549019607842
0.0425,0.062,1473.4901960784314
0.0425,0.0622,1506.870588235294
0.0425,0.0625,1550.1607843137253
0.0425,0.0628,1540.6431372549018
0.0425,0.063,1544.5098039215686
0.0425,0.0633,1512.6078431372548
0.0425,0.0635,1582.1254901960783
0.0425,0.0638,1409.8274509803923
0.0425,0.064,1422.5254901960784
0.0425,0.0643,1576.886274509804
0.0425,0.0645,1534.7921568627453
0.0425,0.0648,1547.4980392156863
0.0425,0.065,1506.7529411764704
0.0425,0.0653,1345.8666666666668
0.0425,0.0655,1064.3607843137254
0.0425,0.0658,740.9098039215687
0.0425,0.066,220.69803921568626
0.0425,0.0663,27.458823529411767
0.0425,0.0665,27.035294117647062
0.0425,0.0668,1.7294117647058762
0.0425,0.067,26.054901960784314
0.0425,0.0673,1.4980392156862692
0.0425,0.0675,25.074509803921565
0.0425,0.0678,1.6078431372548962
0.0425,0.068,1.4745098039215634
0.0425,0.0683,1.5607843137254847
0.0425,0.0685,1.5686274509803866
0.0425,0.0688,1.529411764705877
0.0425,0.069,1.6156862745097982
0.0425,0.0693,1.4941176470588182
0.0425,0.0695,1.5372549019607789
0.0425,0.0698,1.4588235294117595
0.043,0.04,0.0
0.043,0.0403,0.0
0.043,0.0405,0.0
0.043,0.0408,0.0
0.043,0.041,0.0
0.043,0.0413,0.0
0.043,0.0415,0.0
0.043,0.0418,0.0
0.043,0.042,0.0
0.043,0.0423,0.0
0.043,0.0425,0.0
0.043,0.0428,0.0
0.043,0.043,0.0
0.043,0.0433,0.0
0.043,0.0435,0.0
0.043,0.0438,0.0
0.043,0.044,0.0
0.043,0.0442,0.0
0.043,0.0445,0.0
0.043,0.0447,0.0
0.043,0.045,0.0
0.043,0.0452,0.0
0.043,0.0455,0.0
0.043,0.0457,0.0
0.043,0.046,0.0
0.043,0.0462,0.0
0.043,0.0465,0.0
0.043,0.0467,0.0
0.043,0.047,0.0
0.043,0.0473,0.0
0.043,0.0475,0.0
0.043,0.0478,0.0
0.043,0.048,0.0
0.043,0.0483,0.0
0.043,0.0485,0.0
0.043,0.0488,0.0
0.043,0.049,0.0
0.043,0.0493,0.0
0.043,0.0495,0.0
0.043,0.0498,0.0
0.043,0.05,0.0
0.043,0.0503,0.0
0.043,0.0505,0.0
0.043,0.0508,0.0
0.043,0.051,0.0
0.043,0.0513,0.0
0.043,0.0515,0.0
0.043,0.0518,0.0
0.043,0.052,0.0
0.043,0.0522,0.0
0.043,0.0525,0.0
0.043,0.0527,0.0
0.043,0.053,0.0
0.043,0.0532,0.0
0.043,0.0535,0.0
0.043,0.0537,0.0
0.043,0.054,0.0
0.043,0.0542,0.0
0.043,0.0545,0.0
0.043,0.0548,0.0
0.043,0.055,0.0
0.043,0.0553,0.0
0.043,0.0555,0.0
0.043,0.0558,0.0
0.043,0.056,0.0
0.043,0.0563,0.0
0.043,0.0565,0.0
0.043,0.0568,0.0
0.043,0.057,0.0
0.043,0.0573,0.0
0.043,0.0575,0.0
0.043,0.0578,0.0
0.043,0.058,0.0
0.043,0.0583,0.0
0.043,0.0585,0.0
0.043,0.0588,25.250980392156826
0.043,0.059,772.5254901960784
0.043,0.0593,1067.8352941176472
0.043,0.0595,1122.113725490196
0.043,0.0598,1154.8666666666666
0.043,0.06,1244.9333333333334
0.043,0.0602,1246.827450980392
0.043,0.0605,1302.5019607843137
0.043,0.0607,1337.8901960784312
0.043,0.061,1402.486274509804
0.043,0.0612,1428.1843137254903
0.043,0.0615,1407.9372549019608
0.043,0.0617,1446.3607843137256
0.043,0.062,1465.941176470588
0.043,0.0622,1537.4705882352941
0.043,0.0625,1519.5960784313725
0.043,0.0628,1504.4588235294118
0.043,0.063,1550.8392156862744
0.043,0.0633,1555.1372549019607
0.043,0.0635,1539.3803921568629
0.043,0.0638,1354.286274509804
0.043,0.064,1279.0117647058823
0.043,0.0643,1327.4470588235292
0.043,0.0645,1353.9137254901962
0.043,0.0648,1559.4705882352941
0.043,0.065,1498.0196078431372
0.043,0.0653,1349.1450980392156
0.043,0.0655,1031.1294117647058
0.043,0.0658,367.356862745098
0.043,0.066,154.24313725490197
0.043,0.0663,104.71372549019607
0.043,0.0665,52.3764705882353
0.043,0.0668,1.627450980392151
0.043,0.067,26.05490196078431
0.043,0.0673,1.6078431372548962
0.043,0.0675,1.5686274509803866
0.043,0.0678,2.898039215686264
0.043,0.068,1.517647058823524
0.043,0.0683,1.5843137254901904
0.043,0.0685,2.1568627450980316
0.043,0.0688,2.5176470588235205
0.043,0.069,2.572549019607834
0.043,0.0693,2.0470588235294045
0.043,0.0695,1.5843137254901904
0.043,0.0698,1.6784313725490136
0.0435,0.04,0.0
0.0435,0.0403,0.0
0.0435,0.0405,0.0
0.0435,0.0408,0.0
0.0435,0.041,0.0
0.0435,0.0413,0.0
0.0435,0.0415,0.0
0.0435,0.0418,0.0
0.0435,0.042,0.0
0.0435,0.0423,0.0
0.0435,0.0425,0.0
0.0435,0.0428,0.0
0.0435,0.043,0.0
0.0435,0.0433,0.0
0.0435,0.0435,0.0
0.0435,0.0438,0.0
0.0435,0.044,0.0
0.0435,0.0442,0.0
0.0435,0.0445,0.0
0.0435,0.0447,0.0
0.0435,0.045,0.0
0.0435,0.0452,0.0
0.0435,0.0455,0.0
0.0435,0.0457,0.0
0.0435,0.046,0.0
0.0435,0.0462,0.0
0.0435,0.0465,0.0
0.0435,0.0467,0.0
0.0435,0.047,0.0
0.0435,0.0473,0.0
0.0435,0.0475,0.0
0.0435,0.0478,0.0
0.0435,0.048,0.0
0.0435,0.0483,0.0
0.0435,0.0485,0.0
0.0435,0.0488,0.0
0.0435,0.049,0.0
0.0435,0.0493,0.0
0.0435,0.0495,0.0
0.0435,0.0498,0.0
0.0435,0.05,0.0
0.0435,0.0503,0.0
0.0435,0.0505,0.0
0.0435,0.0508,0.0
0.0435,0.051,0.0
0.0435,0.0513,0.0
0.0435,0.0515,0.0
0.0435,0.0518,0.0
0.0435,0.052,0.0
0.0435,0.0522,0.0
0.0435,0.0525,0.0
0.0435,0.0527,0.0
0.0435,0.053,0.0
0.0435,0.0532,0.0
0.0435,0.0535,0.0
0.0435,0.0537,0.0
0.0435,0.054,0.0
0.0435,0.0542,0.0
0.0435,0.0545,0.0
0.0435,0.0548,0.0
0.0435,0.055,0.0
0.0435,0.0553,0.0
0.0435,0.0555,0.0
0.0435,0.0558,0.0
0.0435,0.056,0.0
0.0435,0.0563,0.0
0.0435,0.0565,0.0
0.0435,0.0568,0.0
0.0435,0.057,0.0
0.0435,0.0573,0.0
0.0435,0.0575,0.0
0.0435,0.0578,0.0
0.0435,0.058,0.0
0.0435,0.0583,0.0
0.0435,0.0585,0.0
0.0435,0.0588,0.0
0.0435,0.059,524.3215686274509
0.0435,0.0593,1035.4980392156863
0.0435,0.0595,1133.9137254901962
0.0435,0.0598,1180.5803921568627
0.0435,0.06,1218.2588235294118
0.0435,0.0602,1267.9764705882353
0.0435,0.0605,1288.5294117647059
0.0435,0.0607,1329.5843137254901
0.0435,0.061,1368.3333333333335
0.0435,0.0612,1418.5529411764705
0.0435,0.0615,1427.8941176470587
0.0435,0.0617,1454.749019607843
0.0435,0.062,1465.6235294117646
0.0435,0.0622,1496.2117647058822
0.0435,0.0625,1519.0627450980392
0.0435,0.0628,1529.1882352941175
0.0435,0.063,1554.764705882353
0.0435,0.0633,1516.043137254902
0.0435,0.0635,1545.407843137255
0.0435,0.0638,1381.5019607843137
0.0435,0.064,1368.243137254902
0.0435,0.0643,1190.2823529411764
0.0435,0.0645,1106.6313725490195
0.0435,0.0648,1282.5764705882352
0.0435,0.065,1504.2745098039218
0.0435,0.0653,1338.5725490196078
0.0435,0.0655,1073.0980392156862
0.0435,0.0658,666.8941176470588
0.0435,0.066,235.0980392156863
0.0435,0.0663,53.45882352941177
0.0435,0.0665,1.5372549019607789
0.0435,0.0668,51.25490196078431
0.0435,0.067,26.05490196078431
0.0435,0.0673,25.56862745098039
0.0435,0.0675,1.631372549019602
0.0435,0.0678,1.5058823529411711
0.0435,0.068,1.5725490196078376
0.0435,0.0683,1.513725490196073
0.0435,0.0685,1.4784313725490144
0.0435,0.0688,2.811764705882343
0.0435,0.069,1.5607843137254847
0.0435,0.0693,1.5803921568627395
0.0435,0.0695,1.635294117647053
0.0435,0.0698,1.521568627450975
0.044,0.04,0.0
0.044,0.0403,0.0
0.044,0.0405,0.0
0.044,0.0408,0.0
0.044,0.041,0.0
0.044,0.0413,0.0
0.044,0.0415,0.0
0.044,0.0418,0.0
0.044,0.042,0.0
0.044,0.0423,0.0
0.044,0.0425,0.0
0.044,0.0428,0.0
0.044,0.043,0.0
0.044,0.0433,0.0
0.044,0.0435,0.0
0.044,0.0438,0.0
0.044,0.044,0.0
0.044,0.0442,0.0
0.044,0.0445,0.0
0.044,0.0447,0.0
0.044,0.045,0.0
0.044,0.0452,0.0
0.044,0.0455,0.0
0.044,0.0457,0.0
0.044,0.046,0.0
0.044,0.0462,0.0
0.044,0.0465,0.0
0.044,0.0467,0.0
0.044,0.047,0.0
0.044,0.0473,0.0
0.044,0.0475,0.0
0.044,0.0478,0.0
0.044,0.048,0.0
0.044,0.0483,0.0
0.044,0.0485,0.0
0.044,0.0488,0.0
0.044,0.049,0.0
0.044,0.0493,0.0
0.044,0.0495,0.0
0.044,0.0498,0.0
0.044,0.05,0.0
0.044,0.0503,0.0
0.044,0.0505,0.0
0.044,0.0508,0.0
0.044,0.051,0.0
0.044,0.0513,0.0
0.044,0.0515,0.0
0.044,0.0518,0.0
0.044,0.052,0.0
0.044,0.0522,0.0
0.044,0.0525,0.0
0.044,0.0527,0.0
0.044,0.053,0.0
0.044,0.0532,0.0
0.044,0.0535,0.0
0.044,0.0537,0.0
0.044,0.054,0.0
0.044,0.0542,0.0
0.044,0.0545,0.0
0.044,0.0548,0.0
0.044,0.055,0.0
0.044,0.0553,0.0
0.044,0.0555,0.0
0.044,0.0558,0.0
0.044,0.056,0.0
0.044,0.0563,0.0
0.044,0.0565,0.0
0.044,0.0568,0.0
0.044,0.057,0.0
0.044,0.0573,0.0
0.044,0.0575,0.0
0.044,0.0578,0.0
0.044,0.058,0.0
0.044,0.0583,0.0
0.044,0.0585,0.0
0.044,0.0588,0.0
0.044,0.059,401.79607843137256
0.044,0.0593,864.8156862745097
0.044,0.0595,1079.2039215686273
0.044,0.0598,1156.7215686274508
0.044,0.06,1213.8392156862747
0.044,0.0602,1261.3176470588235
0.044,0.0605,1289.8470588235296
0.044,0.0607,1324.270588235294
0.044,0.061,1375.443137254902
0.044,0.0612,1406.905882352941
0.044,0.0615,1433.549019607843
0.044,0.0617,1450.5686274509803
0.044,0.062,1478.2392156862743
0.044,0.0622,1470.886274509804
0.044,0.0625,1519.5803921568627
0.044,0.0628,1564.38431372549
0.044,0.063,1528.38431372549
0.044,0.0633,1540.7803921568627
0.044,0.0635,1527.18431372549
0.044,0.0638,1482.7176470588236
0.044,0.064,1268.549019607843
0.044,0.0643,1282.2470588235294
0.044,0.0645,1256.8156862745097
0.044,0.0648,1036.235294117647
0.044,0.065,1509.6745098039216
0.044,0.0653,1363.9725490196079
0.044,0.0655,1094.6470588235293
0.044,0.0658,770.9411764705883
0.044,0.066,332.1960784313726
0.044,0.0663,79.17254901960783
0.044,0.0665,27.031372549019608
0.044,0.0668,51.149019607843144
0.044,0.067,1.529411764705877
0.044,0.0673,1.4705882352941124
0.044,0.0675,3.058823529411754
0.044,0.0678,2.4196078431372463
0.044,0.068,1.6078431372548962
0.044,0.0683,1.5607843137254847
0.044,0.0685,1.5960784313725433
0.044,0.0688,2.3686274509803837
0.044,0.069,2.713725490196069
0.044,0.0693,1.5529411764705827
0.044,0.0695,1.6235294117647001
0.044,0.0698,1.5686274509803866
0.0445,0.04,0.0
0.0445,0.0403,0.0
0.0445,0.0405,0.0
0.0445,0.0408,0.0
0.0445,0.041,0.0
0.0445,0.0413,0.0
0.0445,0.0415,0.0
0.0445,0.0418,0.0
0.0445,0.042,0.0
0.0445,0.0423,0.0
0.0445,0.0425,0.0
0.0445,0.0428,0.0
0.0445,0.043,0.0
0.0445,0.0433,0.0
0.0445,0.0435,0.0
0.0445,0.0438,0.0
0.0445,0.044,0.0
0.0445,0.0442,0.0
0.0445,0.0445,0.0
0.0445,0.0447,0.0
0.0445,0.045,0.0
0.0445,0.0452,0.0
0.0445,0.0455,0.0
0.0445,0.0457,0.0
0.0445,0.046,0.0
0.0445,0.0462,0.0
0.0445,0.0465,0.0
0.0445,0.0467,0.0
0.0445,0.047,0.0
0.0445,0.0473,0.0
0.0445,0.0475,0.0
0.0445,0.0478,0.0
0.0445,0.048,0.0
0.0445,0.0483,0.0
0.0445,0.0485,0.0
0.0445,0.0488,0.0
0.0445,0.049,0.0
0.0445,0.0493,0.0
